,climate_migration_displaced,climate_migration_dead,simple_migration,pop_dens_mean,energy_mean,fitness_mean
0,309.5817293443185,22.65992092297045,0,0.32650358974865756,0.5906246081866902,0.41639286517882707
1,104.51514287605708,34.928845665630334,0,0.28907471706368304,0.6607189433512427,0.332982772005697
2,66.23810568797485,41.76900893000855,0,0.25557164003689514,0.703223727269885,0.2559774647316509
3,70.98316798090504,48.0729826951875,0,0.22949661324969203,0.697431072249128,0.1995426103306931
4,70.9702915402432,34.705063421983176,0,0.21798026482272556,0.6599597993309275,0.15975985889752964
5,74.4328070575536,22.4692294390142,0,0.21457772559763488,0.608354832972009,0.13099974255738095
6,117.7966283678786,21.986818738273353,0,0.21853363002903037,0.5542634457927393,0.11035232197718207
7,214.1079980421254,19.407806291550923,0,0.22641648951946694,0.5069161763683832,0.09508541859256876
8,110.31298120729502,16.620142873894068,0,0.23438147576348872,0.45683448204472116,0.08268325053863901
9,293.9022190661697,19.04760880675533,0,0.24331804173841967,0.42308499446603326,0.07263861561809608
10,247.2285142740909,13.760633042154272,0,0.23854818178408835,0.3891546291016044,0.06439241563623778
11,150.84268526035189,8.656192899540565,0,0.22810248549784698,0.352342782658074,0.058295737015628346
12,299.0480145329255,13.853862606027917,0,0.21764424108878455,0.32876805899655626,0.053961243945730514
13,320.66603703992706,16.8355810874088,0,0.19852720717920694,0.3093709371608561,0.04992254058371421
14,124.39967939969718,8.629189821888836,0,0.18130183700354777,0.27982060563895556,0.04783454451568677
15,306.57388038515614,10.594777482725556,0,0.17226511955099055,0.2667430679844347,0.04569780662170373
16,238.17057361614363,9.336503322506772,0,0.1576240039886787,0.2506589294607863,0.04386273154264638
17,330.0790239103396,15.585663915894497,0,0.14851374046443974,0.2419767193056406,0.04278425092044767
18,185.69102373794982,7.416170037447868,0,0.1425034967853343,0.2256918042858624,0.0419349366647664
19,207.14436552134813,7.822599328021255,0,0.1395214493435889,0.2142560905136004,0.041130671899264205
20,204.30153773614228,9.331832947723644,0,0.133702063940809,0.20372994513220935,0.04112794820069325
21,410.7371465396602,12.576471309982558,0,0.12874048194442558,0.20746637705946905,0.04136718106990013
22,233.90082468593675,11.87765492556775,0,0.12520017079327142,0.19894319135872887,0.042362325960463104
23,229.70643828940058,9.516064198273405,0,0.12517729067151767,0.19199099744389295,0.04282266094033658
24,269.9198590413797,9.703813171782542,0,0.1228646583398697,0.18883858745915114,0.04319119231612469
25,292.92646562056444,11.38371349401336,0,0.12071520211638968,0.18705154292941648,0.04393844828493789
26,308.00979479672947,14.86870889139992,0,0.11922547686265689,0.1866323882019722,0.04480403432279829
27,163.253905783268,12.212372278136552,0,0.11775778467232545,0.17744437079345524,0.045694712199853396
28,279.67238742403833,10.507916373214194,0,0.12023456282146937,0.17729180592061752,0.04627745432818924
29,223.34228358139612,8.201757085792634,0,0.11626476501521835,0.1733613359532659,0.04718579734681289
30,211.42578802049812,8.614405408815875,0,0.11728008297006229,0.16951449850746472,0.047688455887607194
31,305.5474796811789,10.7491612238293,0,0.11774657701695768,0.1718607079734293,0.04878423371498394
32,242.6344600796934,10.752911281333276,0,0.11393008945687666,0.16974954504970485,0.05012197162943243
33,196.13167817418287,8.197019763684,0,0.11474440811671377,0.1647618542372139,0.05152458334277628
