,climate_migration_displaced,climate_migration_dead,simple_migration,pop_dens_mean,energy_mean,fitness_mean
0,192.68945961205307,52.07554696208644,0,0.32690866405960006,0.8007693914624036,0.4649365674601052
1,151.97200152094808,104.54093049708274,0,0.2580082495056629,1.1989258674843917,0.39805421071837055
2,261.39607798365495,95.31129630254938,0,0.2222234369076653,1.1797423578533675,0.3503507507921674
3,174.52278278265862,81.14058017267251,0,0.2688519116402067,1.0056965447850426,0.3279466659545616
4,186.12898843983652,72.15666501375227,0,0.22612112474325172,1.0232716388398562,0.3009852770013205
5,354.86810723377096,76.94299956598198,0,0.19049213867270853,1.0248082801576452,0.27728393896662507
6,226.03816478545403,62.89284110020452,0,0.2066165739759369,0.8565446002454713,0.2760659787082924
7,277.5456979365302,58.93849926101375,0,0.24944593339680293,0.8152603462695627,0.2761459688234407
8,346.4668587294271,60.845347858785175,0,0.20648327314408704,0.8651781628749338,0.2688888743452812
9,296.3308362839886,62.35828594317017,0,0.18643700442844854,0.8317174876853564,0.2661741247332431
10,383.5764438258684,53.959883707857,0,0.2242457676487555,0.7467404667219381,0.27667113489763506
11,302.0791350353704,71.02945777316283,0,0.2350071955906974,0.7684687309591643,0.28011403476275293
12,381.78206810264817,61.60959639423025,0,0.19657525464508963,0.8484491587661219,0.27606848873434053
13,397.40045422991756,66.14212431553095,0,0.1891643314230359,0.7944905767673226,0.2829120104318097
14,281.2377304076283,65.32385870313384,0,0.24361343261251836,0.7336763134681831,0.29255340857547896
15,307.40976786128925,52.34478713584903,0,0.22682164585954637,0.786163427191792,0.2927650347300549
16,437.7168896268146,70.00520677260485,0,0.19607927000733574,0.8741291356001981,0.2829801627907455
17,358.1874442057699,66.03498387389665,0,0.19802617054827337,0.7890690789412407,0.2868549892109226
18,399.4609659023323,65.18114526924676,0,0.25040665353780717,0.7535347188025312,0.29405197406495187
19,468.6158902849061,75.47921159913285,0,0.21633826730282926,0.8241394109295356,0.29152981408390755
20,363.59756068706463,87.51052591023978,0,0.1921455420490679,0.8705821113562844,0.28283915331210024
21,327.59630450262995,62.93766614618923,0,0.21059847257387737,0.7552175487755988,0.29112423730392517
22,378.2863136151432,71.78335332821989,0,0.2496306861164558,0.7489298774534693,0.2996414365607981
23,333.0127102271792,66.8005916537814,0,0.2103360122575478,0.8489623653527667,0.29334598993851685
24,274.1657398544734,69.6118895369502,0,0.19054515548607315,0.8506254869385842,0.2904510830104122
25,404.458479164712,73.4496404717517,0,0.22970339751565116,0.7564679032393469,0.3001461758754307
26,225.63581528907991,48.849685123005976,0,0.23934244234402868,0.7830344110792266,0.3012551756532858
27,377.17357804179164,96.62717194246557,0,0.20157300807470124,0.8710649981176871,0.2926801034942633
28,329.5005855778292,66.00144828216945,0,0.19888489757137023,0.8302786966142861,0.29226996200416433
29,323.04270142303244,65.55257511831235,0,0.2463477736832233,0.7665949192259711,0.29848493464753084
30,274.65922170944793,69.38744654346515,0,0.22559103849201498,0.8069277491558142,0.2962666632071848
31,296.36045195913243,55.72428665273731,0,0.1977746255592566,0.874102325999362,0.286924469197469
32,206.957847600457,50.030654582853515,0,0.20300257902623361,0.7737658113966542,0.2903896125556001
33,341.9709377905148,64.066392277006,0,0.253530490162469,0.7499205542922469,0.2975612684391132
34,248.22317438774695,59.11208289318047,0,0.21721897831403997,0.8179283674749316,0.2960395401556614
35,286.1178769075955,79.19602892698674,0,0.19481476042197354,0.8695762338298662,0.28932254844441524
36,345.67504845841216,58.47301422876534,0,0.2158046133390272,0.7631270237754547,0.2971708555841748
37,359.98052315261515,67.73193169727328,0,0.24863429669631104,0.7772281722408559,0.30082943838273973
38,367.44089219084924,70.85453317820804,0,0.20853813647075956,0.8657833582839392,0.2936874782160693
39,360.63144437734775,83.8615250032313,0,0.19302507106479508,0.851608138907696,0.2903677486867119
40,348.6856047090298,55.35715307601837,0,0.23565698169624763,0.770833033514358,0.2979430049349277
41,262.91216571598267,73.16484662444813,0,0.235839032915606,0.7891553658356416,0.29963696296643405
42,313.6012600442922,59.15328757162159,0,0.20480784047155284,0.8795865171615188,0.29002873800944806
43,278.1379493163619,49.03310374008504,0,0.19697629761611188,0.8224976313310075,0.2893744499037628
44,320.7550883884802,52.41854205592485,0,0.24680449952373976,0.7494905306444013,0.2993029949034899
45,334.24233571478806,74.19815786782657,0,0.22514808499648037,0.8109462014097085,0.29742368414505715
46,397.6416226542877,74.89350371238609,0,0.1990629931198164,0.8907882005841058,0.28788337981577994
